Session_ID,Customer_ID,Product_Viewed,Category,Page_Duration_Seconds,Pages_Viewed,Device_Type,Referrer,Time_of_Day,Bounce
13718,14613,Tablet,Electronics,127.49357609302145,7.0,Desktop,Google,Night,No
13719,3607,Smartphone,Electronics,26.621305096382372,1.0,Desktop,Email,Evening,Yes
13720,12659,Tablet,Electronics,115.40925086895555,1.0,Tablet,Facebook,Night,No
13721,1542,Smartphone,Electronics,153.44209261014186,3.0,Mobile,Direct,Morning,Yes
13722,15551,Headphones,Electronics,29.485970511995315,5.0,Tablet,Direct,Night,No
13723,12420,Smartphone,Electronics,5.41440173869213,7.0,Tablet,Facebook,Morning,Yes
13724,1207,Smartwatch,Gadgets,,6.0,Tablet,Email,Evening,Yes
13725,17996,Smartphone,Gadgets,225.37740165130697,5.0,Tablet,Email,Night,Yes
13726,17428,Headphones,Gadgets,164.5951240808454,1.0,Desktop,Facebook,Morning,Yes
13727,16724,Laptop,Accessories,225.54287241464965,2.0,Desktop,Google,Afternoon,No
13728,228,Headphones,Accessories,188.32863019885482,7.0,Desktop,Facebook,Night,Yes
13729,12053,Smartwatch,Accessories,172.39094587644374,2.0,Desktop,Email,Night,Yes
13730,4481,Smartphone,Accessories,177.3557594989425,4.0,Mobile,Facebook,Night,No
13731,10554,Smartphone,Accessories,231.7480182970335,6.0,Desktop,Google,Night,Yes
13732,4537,Tablet,Accessories,,,Mobile,Facebook,Evening,Yes
13733,8559,Smartwatch,Gadgets,175.9928820179745,8.0,Desktop,Facebook,Night,Yes
13734,6497,Headphones,Gadgets,241.67144362761383,4.0,Mobile,Facebook,Afternoon,Yes
13735,11755,Laptop,Accessories,149.53927639316794,2.0,Mobile,Facebook,Morning,Yes
13736,4990,Smartphone,Gadgets,168.25267475180166,6.0,Tablet,Facebook,Morning,No
13737,16089,Smartwatch,Accessories,212.8700513198016,6.0,Desktop,Direct,Evening,No
13738,16776,Smartwatch,Electronics,219.19058222868225,2.0,Tablet,Email,Morning,Yes
13739,822,Tablet,Electronics,52.52827121860378,4.0,Desktop,Facebook,Afternoon,Yes
13740,11621,Smartwatch,Accessories,236.99844149500882,3.0,Tablet,Direct,Night,No
13741,13843,Headphones,Electronics,198.3036141569752,2.0,Desktop,Email,Morning,No
13742,16478,Smartwatch,Gadgets,146.52512535767733,5.0,Desktop,Direct,Afternoon,No
13743,12668,Headphones,Gadgets,279.6461330317138,9.0,Mobile,Email,Evening,Yes
13744,9721,Smartphone,Electronics,80.51236781057017,9.0,Mobile,Google,Morning,No
13745,4146,Tablet,Gadgets,27.496138388399444,9.0,Desktop,Direct,Afternoon,No
13746,10525,Smartphone,Accessories,253.4069677272268,8.0,Desktop,Google,Evening,Yes
13747,10505,Headphones,Electronics,154.6057620100514,7.0,Mobile,Google,Morning,No
13748,4787,Headphones,Gadgets,186.08712138665754,6.0,Mobile,Direct,Evening,Yes
13749,7722,Headphones,Accessories,,4.0,Mobile,Facebook,Night,No
13750,6212,Smartwatch,Accessories,75.60872804988072,9.0,Tablet,Google,Evening,No
13751,4809,Laptop,Accessories,15.97384040975723,9.0,Desktop,Email,Night,Yes
13752,5698,Headphones,Electronics,97.30836314667043,2.0,Tablet,Google,Afternoon,No
13753,6709,Smartwatch,Accessories,69.55226958174885,9.0,Mobile,Email,Night,No
13754,1066,Smartphone,Gadgets,224.62719519759796,2.0,Desktop,Email,Morning,No
13755,9439,Smartwatch,Gadgets,7.599668071231317,3.0,Desktop,Direct,Evening,No
13756,6025,Smartwatch,Electronics,,1.0,Desktop,Email,Afternoon,No
13757,2257,Smartphone,Gadgets,137.62579373101778,5.0,Tablet,Google,Morning,No
13758,2061,Tablet,Electronics,36.05024788508472,2.0,Mobile,Direct,Night,Yes
13759,15327,Smartwatch,Electronics,163.77134287961113,3.0,Tablet,Facebook,Evening,Yes
13760,4562,Tablet,Gadgets,836.796302549009,6.0,Tablet,Email,Night,No
13761,8441,Tablet,Gadgets,,8.0,Desktop,Facebook,Afternoon,No
13762,17571,Laptop,Accessories,271.1913353097342,8.0,Tablet,Google,Evening,Yes
13763,3214,Tablet,Accessories,155.04626410154103,8.0,Mobile,Facebook,Afternoon,No
13764,15230,Laptop,Accessories,65.8163575101633,2.0,Tablet,Google,Night,Yes
13765,9455,Smartwatch,Gadgets,234.67331500936038,7.0,Desktop,Email,Night,Yes
13766,1937,Laptop,Gadgets,,5.0,Mobile,Email,Evening,Yes
13767,4217,Smartphone,Electronics,128.40497895754544,6.0,Tablet,Google,Evening,Yes
13768,284,Smartwatch,Electronics,218.62419682004725,4.0,Desktop,Email,Evening,Yes
13769,12193,Smartphone,Gadgets,92.19941482387637,3.0,Desktop,Google,Evening,Yes
13770,5835,Smartwatch,Gadgets,90.35683907897872,2.0,Tablet,Email,Evening,Yes
13771,6822,Smartwatch,Electronics,82.51105491951529,5.0,Tablet,Direct,Afternoon,No
13772,10571,Tablet,Gadgets,76.57647236129908,2.0,Desktop,Direct,Night,Yes
13773,16207,Laptop,Electronics,37.99763875027346,,Desktop,Email,Night,No
13774,7829,Tablet,Electronics,278.6251429819574,6.0,Desktop,Email,Morning,Yes
13775,15837,Smartwatch,Accessories,178.02926701928567,1.0,Desktop,Facebook,Night,No
13776,11932,Tablet,Accessories,59.22318288843769,,Mobile,Email,Night,No
13777,11577,Tablet,Gadgets,60.379849752024114,7.0,Tablet,Direct,Night,Yes
13778,18154,Smartphone,Gadgets,204.91131429201948,2.0,Mobile,Direct,Night,Yes
13779,8414,Tablet,Gadgets,83.9593210040398,5.0,Mobile,Facebook,Night,Yes
13780,4223,Laptop,Accessories,142.00222621096069,,Mobile,Google,Night,Yes
13781,16599,Smartphone,Accessories,150.9454860081847,8.0,Desktop,Direct,Evening,No
13782,12811,Laptop,Electronics,356.58762913891707,8.0,Desktop,Email,Morning,Yes
13783,3762,Laptop,Electronics,236.3766100773474,9.0,Mobile,Facebook,Evening,No
13784,1870,Headphones,Electronics,282.67082887136286,1.0,Mobile,Direct,Afternoon,Yes
13785,10832,Smartwatch,Accessories,39.17801499992575,9.0,Tablet,Email,Morning,Yes
13786,16750,Smartwatch,Electronics,52.56856169719901,1.0,Tablet,Facebook,Morning,Yes
13787,8043,Smartphone,Gadgets,37.91803938348187,1.0,Desktop,Email,Evening,No
13788,6691,Smartphone,Gadgets,147.70524935911237,1.0,Desktop,Direct,Night,No
13789,9909,Tablet,Electronics,,3.0,Tablet,Direct,Night,Yes
13790,4857,Laptop,Electronics,126.6667704791369,7.0,Mobile,Email,Night,No
13791,2606,Smartwatch,Electronics,143.59145675161756,8.0,Mobile,Direct,Morning,No
13792,13934,Smartphone,Accessories,266.80172199092067,1.0,Tablet,Email,Afternoon,Yes
13793,2328,Tablet,Gadgets,18.250738958472144,,Desktop,Email,Evening,Yes
13794,13248,Smartphone,Electronics,185.7002058798201,6.0,Tablet,Google,Night,No
13795,65,Laptop,Accessories,26.173525562534092,2.0,Desktop,Direct,Night,Yes
13796,15053,Laptop,Accessories,26.280853610234814,2.0,Tablet,Direct,Afternoon,No
13797,4260,Smartwatch,Accessories,81.14375562258384,,Tablet,Email,Morning,No
13798,14908,Smartphone,Accessories,8.214956216699006,2.0,Mobile,Direct,Afternoon,No
13799,4191,Tablet,Electronics,285.8613636691403,3.0,Tablet,Direct,Morning,No
13800,7525,Tablet,Accessories,29.491867643074855,8.0,Tablet,Google,Morning,Yes
13801,16179,Laptop,Gadgets,242.32263792204225,5.0,Mobile,Email,Morning,No
13802,7588,Smartphone,Gadgets,114.99947420047758,6.0,Mobile,Email,Afternoon,Yes
13803,4494,Laptop,Gadgets,195.28976786335116,5.0,Desktop,Email,Morning,Yes
13804,2613,Smartphone,Electronics,21.564513053495876,3.0,Desktop,Facebook,Morning,Yes
13805,3533,Headphones,Accessories,18.302590004346754,6.0,Desktop,Email,Night,No
13806,14029,Laptop,Electronics,132.5633726398365,8.0,Desktop,Direct,Night,Yes
13807,4148,Headphones,Accessories,24.9285920978864,4.0,Desktop,Email,Evening,No
13808,11969,Tablet,Accessories,173.9678426853585,9.0,Tablet,Google,Night,Yes
13809,922,Smartwatch,Gadgets,236.65522097985723,2.0,Mobile,Direct,Afternoon,No
13810,4844,Headphones,Accessories,218.49877048832718,1.0,Mobile,Google,Afternoon,Yes
13811,16711,Smartphone,Accessories,92.75375611399964,4.0,Desktop,Direct,Morning,Yes
13812,11448,Smartwatch,Gadgets,,2.0,Mobile,Direct,Evening,No
13813,7813,Smartphone,Electronics,63.65757853581604,1.0,Mobile,Facebook,Evening,Yes
13814,15096,Tablet,Electronics,279.98151822726845,2.0,Mobile,Google,Night,No
13815,6777,Laptop,Electronics,531.0528343552053,4.0,Tablet,Facebook,Morning,No
13816,1383,Headphones,Electronics,161.0973488645057,2.0,Desktop,Google,Evening,Yes
13817,9805,Tablet,Gadgets,63.627400555884726,8.0,Desktop,Google,Morning,Yes
13818,4257,Laptop,Accessories,44.34389926297793,8.0,Mobile,Google,Evening,No
13819,4281,Smartwatch,Accessories,197.93316665231725,5.0,Tablet,Direct,Evening,No
13820,12565,Laptop,Accessories,,4.0,Mobile,Facebook,Night,No
13821,14378,Smartphone,Gadgets,95.23372488834389,8.0,Tablet,Google,Afternoon,No
13822,2525,Tablet,Gadgets,127.13531826833808,9.0,Tablet,Email,Morning,No
13823,531,Tablet,Accessories,24.098243431611134,8.0,Tablet,Email,Afternoon,Yes
13824,16388,Laptop,Gadgets,56.98767780333344,4.0,Tablet,Email,Night,No
13825,13941,Tablet,Gadgets,183.74304316297446,4.0,Desktop,Facebook,Night,No
13826,4384,Smartwatch,Electronics,55.141930630268625,7.0,Desktop,Google,Night,Yes
13827,8417,Smartphone,Gadgets,100.8892603312183,9.0,Mobile,Google,Afternoon,No
13828,14047,Laptop,Electronics,180.55444570441082,7.0,Desktop,Direct,Morning,Yes
13829,7816,Laptop,Accessories,113.29454873249016,3.0,Desktop,Direct,Morning,No
13830,14098,Headphones,Electronics,106.95483143919519,9.0,Tablet,Direct,Afternoon,No
13831,16223,Smartphone,Electronics,33.695392017272994,6.0,Mobile,Facebook,Evening,No
13832,1646,Smartphone,Electronics,53.007011714403006,3.0,Desktop,Direct,Afternoon,Yes
13833,6506,Headphones,Gadgets,276.76930914196737,2.0,Tablet,Email,Evening,Yes
13834,16971,Smartwatch,Accessories,165.43356788554436,3.0,Mobile,Direct,Afternoon,No
13835,11870,Headphones,Electronics,52.712130021210825,1.0,Desktop,Direct,Morning,No
13836,8459,Laptop,Accessories,181.31371141189547,1.0,Tablet,Direct,Morning,Yes
13837,2273,Headphones,Accessories,192.73498674632518,8.0,Desktop,Direct,Morning,No
13838,2628,Tablet,Electronics,14.488068714011465,8.0,Desktop,Facebook,Morning,No
13839,14714,Smartphone,Accessories,234.0288420815655,2.0,Tablet,Email,Afternoon,Yes
13840,9114,Smartphone,Gadgets,11.172765037806917,4.0,Desktop,Direct,Evening,No
13841,5477,Headphones,Gadgets,172.531914168181,3.0,Tablet,Direct,Evening,Yes
13842,17279,Tablet,Accessories,137.61382838700777,8.0,Mobile,Email,Morning,Yes
13843,6519,Smartwatch,Electronics,137.7761537234831,3.0,Mobile,Direct,Afternoon,Yes
13844,11510,Tablet,Accessories,9.729758299671664,6.0,Desktop,Facebook,Afternoon,No
13845,13942,Laptop,Electronics,64.84965073937244,,Mobile,Direct,Afternoon,Yes
13846,11894,Smartwatch,Accessories,71.74494302267922,4.0,Desktop,Google,Evening,No
13847,2911,Laptop,Gadgets,161.06850454610193,1.0,Tablet,Facebook,Afternoon,No
13848,17678,Smartphone,Electronics,145.0918666024273,3.0,Mobile,Direct,Afternoon,No
13849,1774,Smartphone,Accessories,132.0665697275545,5.0,Mobile,Direct,Night,Yes
13850,14047,Tablet,Electronics,278.516478405556,5.0,Desktop,Google,Evening,Yes
13851,16545,Smartphone,Electronics,5.68851091012866,3.0,Mobile,Facebook,Afternoon,Yes
13852,3679,Laptop,Electronics,266.5135760918496,3.0,Desktop,Email,Morning,No
13853,14787,Smartphone,Electronics,269.0642091647661,2.0,Mobile,Google,Afternoon,Yes
13854,9637,Smartwatch,Electronics,9.000052485702774,5.0,Mobile,Email,Morning,Yes
13855,16683,Smartphone,Electronics,44.358311079401176,4.0,Desktop,Direct,Evening,No
13856,3725,Smartphone,Gadgets,295.1074885627222,8.0,Mobile,Google,Night,Yes
13857,7106,Laptop,Electronics,24.50441146308087,6.0,Desktop,Google,Evening,Yes
13858,4966,Smartphone,Electronics,208.41199536684007,4.0,Tablet,Google,Morning,Yes
13859,17031,Headphones,Electronics,239.36261414778332,5.0,Mobile,Email,Evening,No
13860,3507,Smartphone,Gadgets,,9.0,Tablet,Facebook,Morning,No
13861,2747,Laptop,Gadgets,192.2129275626887,1.0,Mobile,Email,Night,Yes
13862,10310,Laptop,Gadgets,92.27047089359608,5.0,Desktop,Direct,Evening,Yes
13863,12925,Laptop,Electronics,260.28957467945486,2.0,Mobile,Email,Night,No
13864,11161,Smartphone,Gadgets,171.29119118970954,3.0,Desktop,Facebook,Night,Yes
13865,3982,Laptop,Electronics,287.9506690334515,,Desktop,Facebook,Evening,No
13866,10962,Tablet,Accessories,14.61703732430915,8.0,Mobile,Facebook,Afternoon,No
13867,10074,Headphones,Accessories,162.2913131518046,7.0,Desktop,Facebook,Night,No
13868,17670,Headphones,Gadgets,87.84843208818492,,Mobile,Direct,Evening,No
13869,3450,Smartwatch,Electronics,190.7957831217761,8.0,Desktop,Google,Morning,Yes
13870,12889,Laptop,Electronics,239.74633251501044,6.0,Desktop,Direct,Evening,Yes
13871,14939,Tablet,Gadgets,161.76523975605176,2.0,Tablet,Email,Afternoon,Yes
13872,11133,Headphones,Gadgets,84.51316785109816,5.0,Mobile,Facebook,Evening,Yes
13873,12246,Smartwatch,Electronics,10.421320672841228,9.0,Mobile,Google,Evening,No
13874,14187,Smartwatch,Gadgets,31.920350788905502,9.0,Mobile,Direct,Afternoon,Yes
13875,16069,Laptop,Gadgets,290.47174710203967,3.0,Tablet,Email,Afternoon,Yes
13876,419,Smartphone,Accessories,126.44406108674535,1.0,Tablet,Direct,Afternoon,Yes
13877,12965,Headphones,Electronics,294.54923886804,1.0,Desktop,Facebook,Night,No
13878,17088,Smartwatch,Electronics,39.94853435088833,8.0,Mobile,Google,Afternoon,Yes
13879,2059,Laptop,Accessories,111.9824239000411,7.0,Tablet,Facebook,Afternoon,Yes
13880,12053,Laptop,Electronics,105.19127434385881,5.0,Desktop,Facebook,Morning,Yes
13881,4364,Headphones,Accessories,230.31360008719903,3.0,Mobile,Google,Morning,Yes
13882,13363,Laptop,Gadgets,53.974751564712385,2.0,Tablet,Direct,Evening,Yes
13883,4041,Laptop,Accessories,105.26918703285469,9.0,Desktop,Google,Afternoon,No
13884,10637,Smartwatch,Accessories,14.292805596438738,1.0,Tablet,Email,Night,Yes
13885,6588,Smartphone,Electronics,,2.0,Tablet,Direct,Evening,No
13886,2076,Laptop,Electronics,,7.0,Tablet,Google,Evening,Yes
13887,14474,Smartwatch,Accessories,167.07943851374333,4.0,Desktop,Facebook,Evening,No
13888,16258,Headphones,Accessories,79.84061985595696,5.0,Tablet,Direct,Evening,Yes
13889,5649,Laptop,Accessories,222.08669800649665,7.0,Mobile,Direct,Morning,No
13890,1718,Headphones,Accessories,188.08378673176313,6.0,Desktop,Facebook,Morning,Yes
13891,10466,Smartwatch,Accessories,230.1357254043548,5.0,Tablet,Email,Evening,No
13892,12700,Headphones,Gadgets,36.29025264050378,3.0,Tablet,Direct,Night,No
13893,9253,Headphones,Accessories,233.11489062465387,4.0,Mobile,Google,Night,No
13894,9599,Headphones,Gadgets,67.48618858804808,7.0,Tablet,Email,Evening,No
13895,1547,Smartwatch,Accessories,103.86141479818194,,Desktop,Email,Night,No
13896,13980,Smartphone,Electronics,173.6737101355963,7.0,Tablet,Facebook,Morning,Yes
13897,9238,Smartphone,Accessories,269.38183034179576,3.0,Desktop,Google,Afternoon,Yes
13898,10003,Tablet,Accessories,55.402719088093164,8.0,Desktop,Google,Evening,Yes
13899,12037,Smartwatch,Accessories,73.1923073967028,6.0,Mobile,Google,Morning,No
13900,14921,Smartphone,Gadgets,13.088885222662412,,Mobile,Email,Evening,No
13901,2070,Headphones,Electronics,192.84836779773227,5.0,Desktop,Email,Afternoon,Yes
13902,13342,Smartphone,Gadgets,103.58736910682123,2.0,Desktop,Facebook,Morning,No
13903,5865,Smartwatch,Gadgets,234.2822968489468,,Tablet,Google,Morning,Yes
13904,18308,Laptop,Electronics,214.29228930540208,2.0,Desktop,Facebook,Evening,No
13905,16654,Tablet,Gadgets,109.2491849049699,5.0,Tablet,Google,Afternoon,Yes
13906,16816,Headphones,Accessories,163.58009352549968,3.0,Mobile,Google,Morning,No
13907,12121,Smartwatch,Gadgets,290.6642631525523,3.0,Tablet,Email,Morning,No
13908,16537,Smartwatch,Accessories,280.9052985678645,4.0,Tablet,Email,Night,Yes
13909,9630,Headphones,Gadgets,282.5277474838376,6.0,Mobile,Facebook,Night,Yes
13910,16689,Tablet,Accessories,86.26068974252836,3.0,Mobile,Direct,Afternoon,No
13911,11451,Headphones,Accessories,126.94965357572448,6.0,Mobile,Email,Afternoon,No
13912,14700,Laptop,Electronics,89.97452231276266,8.0,Tablet,Direct,Evening,No
13913,12025,Smartphone,Electronics,73.50191772654003,2.0,Desktop,Facebook,Night,No
13914,16418,Tablet,Accessories,296.8980340586511,5.0,Desktop,Facebook,Evening,No
13915,5844,Smartphone,Accessories,254.91682310115633,7.0,Tablet,Direct,Evening,No
13916,8937,Headphones,Accessories,80.97231976078818,,Mobile,Google,Night,Yes
13917,1494,Smartphone,Accessories,284.9834481002217,6.0,Tablet,Google,Night,No
13918,17722,Tablet,Electronics,88.45475737765881,8.0,Desktop,Email,Morning,No
13919,18004,Laptop,Electronics,151.42887975139058,1.0,Tablet,Google,Afternoon,Yes
13920,14451,Laptop,Electronics,223.42789671671508,3.0,Desktop,Email,Afternoon,Yes
13921,10579,Smartwatch,Electronics,105.95916940079474,6.0,Mobile,Email,Night,No
13922,6746,Headphones,Accessories,91.5964600523945,8.0,Mobile,Google,Morning,Yes
13923,2529,Laptop,Accessories,118.10264030073962,6.0,Mobile,Facebook,Afternoon,Yes
13924,3536,Headphones,Accessories,168.84062119321322,6.0,Mobile,Facebook,Evening,Yes
13925,2707,Smartphone,Accessories,,1.0,Desktop,Direct,Afternoon,Yes
13926,16604,Laptop,Electronics,264.11869813049304,8.0,Desktop,Google,Afternoon,No
13927,13943,Smartwatch,Accessories,270.0448823827843,6.0,Desktop,Google,Evening,Yes
13928,17082,Smartwatch,Electronics,53.90580910419175,4.0,Desktop,Facebook,Morning,No
13929,11824,Laptop,Gadgets,285.23475237735477,1.0,Tablet,Google,Night,No
13930,14845,Laptop,Electronics,175.43703737933603,3.0,Tablet,Email,Evening,Yes
13931,16741,Tablet,Accessories,246.05085784523803,2.0,Desktop,Facebook,Afternoon,Yes
13932,15882,Smartwatch,Electronics,242.36363141394128,7.0,Mobile,Direct,Morning,No
13933,5179,Tablet,Electronics,215.48061560220188,3.0,Desktop,Direct,Evening,No
13934,3310,Smartphone,Gadgets,194.83533814740522,6.0,Desktop,Direct,Morning,No
13935,16324,Laptop,Gadgets,276.0932611362428,5.0,Desktop,Direct,Afternoon,Yes
13936,16217,Tablet,Accessories,286.2276226761897,5.0,Desktop,Facebook,Afternoon,No
13937,7977,Tablet,Electronics,192.70378052150704,9.0,Mobile,Email,Night,No
13938,3648,Tablet,Electronics,,7.0,Tablet,Facebook,Evening,Yes
13939,17290,Headphones,Electronics,253.37030213260522,9.0,Mobile,Facebook,Morning,No
13940,6636,Smartwatch,Electronics,55.71612185230345,6.0,Mobile,Facebook,Morning,Yes
13941,9922,Headphones,Electronics,83.58320597346713,3.0,Tablet,Email,Night,Yes
13942,18359,Smartwatch,Gadgets,82.0499929058288,5.0,Tablet,Email,Night,No
13943,9490,Smartphone,Electronics,63.46561324631969,3.0,Mobile,Direct,Afternoon,No
13944,8212,Headphones,Gadgets,51.59714860160438,1.0,Mobile,Facebook,Evening,No
13945,14218,Smartwatch,Electronics,214.45577298386556,2.0,Tablet,Google,Evening,No
13946,14284,Tablet,Accessories,199.24030934388293,7.0,Tablet,Facebook,Evening,No
13947,11348,Headphones,Gadgets,261.39009535392535,3.0,Tablet,Email,Night,No
13948,9543,Headphones,Accessories,148.23034834966634,2.0,Mobile,Facebook,Morning,No
13949,17708,Tablet,Electronics,230.39745557001118,3.0,Desktop,Google,Evening,No
13950,3229,Laptop,Accessories,51.900665662585205,,Desktop,Facebook,Night,Yes
13951,13370,Smartphone,Gadgets,92.99328973054635,4.0,Desktop,Direct,Night,Yes
13952,5942,Headphones,Electronics,63.083604665660246,2.0,Tablet,Email,Afternoon,No
13953,3294,Smartwatch,Electronics,198.35087620986243,9.0,Desktop,Direct,Afternoon,Yes
13954,2979,Tablet,Electronics,25.63291071702898,3.0,Mobile,Direct,Morning,No
13955,2446,Tablet,Accessories,54.932066016025054,8.0,Desktop,Direct,Night,Yes
13956,7112,Smartwatch,Gadgets,220.83831501951354,7.0,Desktop,Direct,Evening,No
13957,8408,Smartwatch,Accessories,153.63904105085973,7.0,Mobile,Facebook,Morning,Yes
13958,9354,Headphones,Electronics,,2.0,Mobile,Google,Morning,No
13959,9250,Tablet,Accessories,120.03354848650041,2.0,Desktop,Facebook,Morning,Yes
13960,5456,Tablet,Gadgets,249.32200360010324,8.0,Tablet,Direct,Afternoon,Yes
13961,8779,Smartphone,Electronics,193.3087218874418,8.0,Desktop,Direct,Morning,Yes
13962,7647,Tablet,Gadgets,140.14761125163605,4.0,Mobile,Direct,Evening,No
13963,16625,Laptop,Accessories,124.31277114825986,6.0,Mobile,Email,Morning,No
13964,12799,Smartwatch,Gadgets,281.62870338912586,8.0,Tablet,Facebook,Morning,Yes
13965,12038,Smartphone,Gadgets,66.0536959239318,9.0,Tablet,Google,Afternoon,Yes
13966,9335,Smartphone,Gadgets,173.36608942772548,9.0,Desktop,Direct,Night,No
13967,1182,Tablet,Accessories,224.8119067986511,2.0,Mobile,Facebook,Morning,Yes
13968,4476,Tablet,Gadgets,219.3111034499244,4.0,Tablet,Google,Morning,No
13969,4966,Tablet,Electronics,164.88773011093065,5.0,Tablet,Google,Night,Yes
13970,8621,Smartwatch,Accessories,147.34245438615508,2.0,Mobile,Google,Evening,Yes
13971,6617,Headphones,Electronics,177.2463930116966,1.0,Tablet,Email,Morning,Yes
13972,1017,Smartwatch,Accessories,295.45100585292863,9.0,Desktop,Direct,Evening,No
13973,4876,Headphones,Accessories,97.67685062958512,2.0,Tablet,Email,Morning,No
